462	320	560024
529	321	600156
496	322	560340
492	323	540006
531	324	619318
445	325	550316
471	326	560004
442	327	479798
517	328	581768
507	329	703460
507	330	598692
466	331	540120
495	332	564104
474	333	560134
481	334	540384
500	335	579872
543	336	660032
486	337	520284
468	338	540398
504	339	600134
499	340	599870
486	341	595698
534	342	680146
465	343	557640
524	344	700402
546	345	699998
585	346	740034
512	347	579990
622	348	780162
563	349	660298
545	350	660134
504	351	560140
535	352	660258
584	353	720646
556	354	620018
520	355	620246
566	356	640218
540	357	600350
528	358	560306
596	359	699888
524	360	620270
507	361	537424
507	362	593064
542	363	605232
527	364	580382
544	365	642474
517	366	542892
590	367	707180
644	368	851436
585	369	660148
553	370	680168
602	371	780224
601	372	749664
556	373	639796
631	374	820462
594	375	713052
577	376	700426
577	377	680504
596	378	740268
592	379	680030
594	380	779938
615	381	760048
596	382	679940
567	383	640242
602	384	660150
567	385	620278
632	386	757814
561	387	876300
509	388	572556
576	389	920550
568	390	682734
641	391	862300
600	392	718990
591	393	723984
557	394	640280
618	395	762894
589	396	720178
630	397	780044
591	398	688094
628	399	740024
538	400	600260
637	401	759942
590	402	640148
643	403	760158
613	404	740170
584	405	638750
593	406	660084
615	407	740302
678	408	952392
626	409	740012
584	410	638404
639	411	740064
624	412	680922
696	413	920092
583	414	719612
607	415	680900
659	416	820050
586	417	687404
638	418	700024
645	419	739768
620	420	720170
707	421	841894
624	422	740226
733	423	1210358
683	424	820182
654	425	764700
638	426	694960
685	427	779764
602	428	718368
682	429	783036
709	430	919046
587	431	680036
637	432	740408
638	433	740286
668	434	840194
667	435	802366
605	436	739422
632	437	760224
651	438	740016
637	439	720416
727	440	880198
681	441	800060
735	442	931276
610	443	605310
656	444	931646
730	445	940082
663	446	760174
707	447	900186
700	448	840204
726	449	940230
676	450	840190
693	451	960214
605	452	687204
632	453	740170
694	454	820186
661	455	780172
722	456	860186
652	457	741284
669	458	761250
749	459	902680
687	460	850198
751	461	880140
705	462	899924
669	463	736520
785	464	1062374
711	465	778954
723	466	849522
676	467	760538
726	468	859530
738	469	940662
660	470	778068
670	471	762006
718	472	880292
725	473	897790
709	474	791058
675	475	739876
703	476	858302
691	477	775942
751	478	926132
743	479	1180360
759	480	939832
705	481	900462
713	482	880066
700	483	828728
780	484	980070
723	485	860292
733	486	890692
735	487	860216
735	488	859656
732	489	880200
704	490	833408
748	491	910986
729	492	840350
740	493	940216
698	494	789500
776	495	1019840
677	496	779988
758	497	900228
766	498	939564
765	499	980212
